date,day_of_week,is_weekend,is_holiday,season,temperature,rain,local_event,past_demand_1day,past_demand_7day,target_demand
2027-04-12,Monday,0,0,Spring,19.9,0,0,121,75,102
2027-04-13,Tuesday,0,0,Spring,16.6,1,0,102,76,88
2027-04-14,Wednesday,0,0,Spring,16.3,0,0,88,83,83
2027-04-15,Thursday,0,0,Spring,18.7,0,1,83,80,90
2027-04-16,Friday,0,0,Spring,16.6,0,1,90,101,100
2027-04-17,Saturday,1,0,Spring,16.5,1,0,100,118,119
2027-04-18,Sunday,1,0,Spring,20.7,1,0,119,121,114
2027-04-19,Monday,0,0,Spring,21.6,0,0,114,102,120
2027-04-20,Tuesday,0,0,Spring,21.2,0,0,120,88,98
2027-04-21,Wednesday,0,0,Spring,17.6,0,0,98,83,92
2027-04-22,Thursday,0,0,Spring,11.8,0,0,92,90,83
2027-04-23,Friday,0,0,Spring,17.9,0,1,83,100,107
2027-04-24,Saturday,1,0,Spring,16.2,1,0,107,119,111
2027-04-25,Sunday,1,0,Spring,18.3,0,0,111,114,113
2027-04-26,Monday,0,0,Spring,16.8,0,0,113,120,105
2027-04-27,Tuesday,0,0,Spring,18.9,0,0,105,98,104
2027-04-28,Wednesday,0,0,Spring,16.0,1,0,104,92,99
2027-04-29,Thursday,0,0,Spring,15.4,0,0,99,83,101
2027-04-30,Friday,0,0,Spring,23.0,0,0,101,107,102
2027-05-01,Saturday,1,1,Spring,16.6,1,0,102,111,116
2027-05-02,Sunday,1,0,Spring,19.6,0,0,116,113,112
2027-05-03,Monday,0,0,Spring,22.6,0,0,112,105,115
2027-05-04,Tuesday,0,0,Spring,22.6,0,0,115,104,109
2027-05-05,Wednesday,0,0,Spring,22.4,1,1,109,99,111
2027-05-06,Thursday,0,0,Spring,21.0,1,0,111,101,102
2027-05-07,Friday,0,0,Spring,22.4,0,0,102,102,101
2027-05-08,Saturday,1,0,Spring,24.5,0,0,101,116,116
2027-05-09,Sunday,1,0,Spring,21.7,0,0,116,112,125
2027-05-10,Monday,0,0,Spring,15.1,0,0,125,115,106
2027-05-11,Tuesday,0,0,Spring,19.1,0,0,106,109,113
2027-05-12,Wednesday,0,0,Spring,22.9,0,0,113,111,114
2027-05-13,Thursday,0,0,Spring,19.0,0,0,114,102,94
2027-05-14,Friday,0,0,Spring,25.9,1,0,94,101,95
2027-05-15,Saturday,1,0,Spring,20.9,0,0,95,116,127
2027-05-16,Sunday,1,0,Spring,21.5,0,0,127,125,124
2027-05-17,Monday,0,0,Spring,24.7,0,0,124,106,106
2027-05-18,Tuesday,0,0,Spring,20.9,1,0,106,113,96
2027-05-19,Wednesday,0,0,Spring,22.0,1,0,96,114,99
2027-05-20,Thursday,0,0,Spring,24.3,1,0,99,94,105
2027-05-21,Friday,0,0,Spring,17.3,0,0,105,95,102
2027-05-22,Saturday,1,0,Spring,20.9,0,0,102,127,112
2027-05-23,Sunday,1,0,Spring,24.3,0,0,112,124,103
2027-05-24,Monday,0,0,Spring,22.1,1,0,103,106,92
2027-05-25,Tuesday,0,0,Spring,26.4,0,1,92,96,99
2027-05-26,Wednesday,0,0,Spring,17.3,0,0,99,99,100
2027-05-27,Thursday,0,0,Spring,17.1,0,0,100,105,105
2027-05-28,Friday,0,0,Spring,24.5,0,0,105,102,119
2027-05-29,Saturday,1,0,Spring,24.9,1,0,119,112,111
2027-05-30,Sunday,1,0,Spring,21.8,0,0,111,103,113
2027-05-31,Monday,0,0,Spring,23.6,0,0,113,92,104
2027-06-01,Tuesday,0,0,Summer,24.7,0,0,104,99,97
2027-06-02,Wednesday,0,0,Summer,20.1,0,0,97,100,107
2027-06-03,Thursday,0,0,Summer,20.4,0,0,107,105,121
2027-06-04,Friday,0,0,Summer,23.2,0,0,121,119,123
2027-06-05,Saturday,1,0,Summer,25.4,0,0,123,111,123
2027-06-06,Sunday,1,0,Summer,19.2,0,0,123,113,131
2027-06-07,Monday,0,0,Summer,22.1,0,1,131,104,126
2027-06-08,Tuesday,0,0,Summer,22.0,1,1,126,97,108
2027-06-09,Wednesday,0,0,Summer,24.1,1,0,108,107,105
2027-06-10,Thursday,0,0,Summer,22.8,0,0,105,121,111
2027-06-11,Friday,0,0,Summer,21.2,0,0,111,123,113
2027-06-12,Saturday,1,0,Summer,26.6,0,0,113,123,120
2027-06-13,Sunday,1,0,Summer,21.3,0,0,120,131,121
2027-06-14,Monday,0,0,Summer,22.1,0,0,121,126,123
2027-06-15,Tuesday,0,0,Summer,18.2,0,0,123,108,111
2027-06-16,Wednesday,0,0,Summer,20.8,0,0,111,105,109
2027-06-17,Thursday,0,0,Summer,24.5,1,0,109,111,117
2027-06-18,Friday,0,0,Summer,24.0,0,0,117,113,118
2027-06-19,Saturday,1,0,Summer,24.8,1,0,118,120,115
2027-06-20,Sunday,1,0,Summer,24.7,0,0,115,121,129
2027-06-21,Monday,0,0,Summer,29.3,0,0,129,123,121
2027-06-22,Tuesday,0,0,Summer,20.8,0,0,121,111,126
2027-06-23,Wednesday,0,0,Summer,18.1,1,0,126,109,119
2027-06-24,Thursday,0,0,Summer,19.8,1,1,119,117,125
2027-06-25,Friday,0,0,Summer,20.9,0,0,125,118,125
2027-06-26,Saturday,1,0,Summer,20.0,1,0,125,115,131
2027-06-27,Sunday,1,0,Summer,23.2,1,0,131,129,129
2027-06-28,Monday,0,0,Summer,26.7,1,0,129,121,103
2027-06-29,Tuesday,0,0,Summer,27.5,0,0,103,126,112
2027-06-30,Wednesday,0,0,Summer,24.4,1,0,112,119,115
2027-07-01,Thursday,0,0,Summer,29.3,0,1,115,125,122
2027-07-02,Friday,0,0,Summer,21.7,0,0,122,125,143
2027-07-03,Saturday,1,0,Summer,17.9,0,0,143,131,137
2027-07-04,Sunday,1,0,Summer,25.9,0,0,137,129,139
2027-07-05,Monday,0,0,Summer,17.2,1,0,139,103,122
2027-07-06,Tuesday,0,0,Summer,20.4,0,0,122,112,118
2027-07-07,Wednesday,0,0,Summer,24.2,0,0,118,115,115
2027-07-08,Thursday,0,0,Summer,22.2,1,0,115,122,117
2027-07-09,Friday,0,0,Summer,21.9,0,0,117,143,126
2027-07-10,Saturday,1,0,Summer,18.9,0,0,126,137,131
2027-07-11,Sunday,1,0,Summer,22.3,0,0,131,139,125
2027-07-12,Monday,0,0,Summer,25.3,0,1,125,122,125
2027-07-13,Tuesday,0,0,Summer,22.3,0,0,125,118,110
2027-07-14,Wednesday,0,0,Summer,19.7,1,0,110,115,107
2027-07-15,Thursday,0,0,Summer,18.4,0,0,107,117,108
2027-07-16,Friday,0,0,Summer,19.6,0,0,108,126,121
2027-07-17,Saturday,1,0,Summer,23.1,0,0,121,131,120
2027-07-18,Sunday,1,0,Summer,22.9,1,0,120,125,115
2027-07-19,Monday,0,0,Summer,19.4,0,0,115,125,107
2027-07-20,Tuesday,0,0,Summer,15.1,1,0,107,110,101
2027-07-21,Wednesday,0,0,Summer,22.9,0,0,101,107,104
2027-07-22,Thursday,0,0,Summer,18.9,0,0,104,108,115
2027-07-23,Friday,0,0,Summer,23.5,0,0,115,121,121
2027-07-24,Saturday,1,0,Summer,19.1,0,0,121,120,125
2027-07-25,Sunday,1,0,Summer,18.3,0,0,125,115,115
2027-07-26,Monday,0,0,Summer,21.6,0,0,115,107,107
2027-07-27,Tuesday,0,0,Summer,28.1,0,0,107,101,98
2027-07-28,Wednesday,0,0,Summer,23.2,0,0,98,104,107
2027-07-29,Thursday,0,0,Summer,21.3,0,0,107,115,118
2027-07-30,Friday,0,0,Summer,21.8,0,0,118,121,111
2027-07-31,Saturday,1,0,Summer,15.4,0,0,111,125,121
2027-08-01,Sunday,1,0,Summer,17.2,1,0,121,115,116
2027-08-02,Monday,0,0,Summer,12.9,1,0,116,107,111
2027-08-03,Tuesday,0,0,Summer,25.5,0,0,111,98,101
2027-08-04,Wednesday,0,0,Summer,24.8,0,0,101,107,101
2027-08-05,Thursday,0,0,Summer,21.2,1,0,101,118,109
2027-08-06,Friday,0,0,Summer,20.3,1,0,109,111,107
2027-08-07,Saturday,1,0,Summer,15.2,0,0,107,121,114
2027-08-08,Sunday,1,0,Summer,19.0,0,0,114,116,114
2027-08-09,Monday,0,0,Summer,24.9,0,0,114,111,115
2027-08-10,Tuesday,0,0,Summer,19.8,0,0,115,101,116
2027-08-11,Wednesday,0,0,Summer,17.6,0,0,116,101,108
2027-08-12,Thursday,0,0,Summer,13.9,0,0,108,109,106
2027-08-13,Friday,0,0,Summer,23.2,0,0,106,107,117
2027-08-14,Saturday,1,0,Summer,18.7,0,0,117,114,123
2027-08-15,Sunday,1,0,Summer,13.5,0,0,123,114,120
2027-08-16,Monday,0,0,Summer,15.8,0,0,120,115,119
2027-08-17,Tuesday,0,0,Summer,14.6,0,0,119,116,104
2027-08-18,Wednesday,0,0,Summer,17.9,0,1,104,108,111
2027-08-19,Thursday,0,0,Summer,18.8,1,0,111,106,100
2027-08-20,Friday,0,0,Summer,16.5,0,0,100,117,106
2027-08-21,Saturday,1,0,Summer,20.2,0,0,106,123,111
2027-08-22,Sunday,1,0,Summer,18.0,0,0,111,120,114
2027-08-23,Monday,0,0,Summer,20.8,0,0,114,119,114
2027-08-24,Tuesday,0,0,Summer,16.4,1,0,114,104,85
2027-08-25,Wednesday,0,0,Summer,26.4,1,0,85,111,95
2027-08-26,Thursday,0,0,Summer,15.4,0,0,95,100,99
2027-08-27,Friday,0,0,Summer,14.2,0,0,99,106,104
2027-08-28,Saturday,1,0,Summer,13.7,0,0,104,111,101
2027-08-29,Sunday,1,0,Summer,16.0,0,0,101,114,117
2027-08-30,Monday,0,0,Summer,11.3,0,0,117,114,114
2027-08-31,Tuesday,0,0,Summer,17.2,0,0,114,85,110
2027-09-01,Wednesday,0,0,Autumn,10.4,0,0,110,95,94
2027-09-02,Thursday,0,0,Autumn,16.5,1,0,94,99,94
2027-09-03,Friday,0,0,Autumn,11.8,1,0,94,104,90
2027-09-04,Saturday,1,0,Autumn,14.5,0,0,90,101,93
2027-09-05,Sunday,1,0,Autumn,17.3,1,0,93,117,93
2027-09-06,Monday,0,0,Autumn,22.2,1,0,93,114,96
2027-09-07,Tuesday,0,0,Autumn,11.9,0,0,96,110,101
2027-09-08,Wednesday,0,0,Autumn,14.5,1,0,101,94,101
2027-09-09,Thursday,0,0,Autumn,12.6,1,0,101,94,93
2027-09-10,Friday,0,0,Autumn,12.0,0,0,93,90,89
2027-09-11,Saturday,1,0,Autumn,12.3,1,0,89,93,93
2027-09-12,Sunday,1,0,Autumn,16.8,0,0,93,93,104
2027-09-13,Monday,0,0,Autumn,12.7,0,0,104,96,105
2027-09-14,Tuesday,0,0,Autumn,20.7,0,0,105,101,109
2027-09-15,Wednesday,0,0,Autumn,15.0,1,0,109,101,105
2027-09-16,Thursday,0,0,Autumn,10.6,1,0,105,93,103
2027-09-17,Friday,0,0,Autumn,12.4,0,0,103,89,99
2027-09-18,Saturday,1,0,Autumn,10.9,0,0,99,93,103
2027-09-19,Sunday,1,0,Autumn,15.5,0,0,103,104,112
2027-09-20,Monday,0,0,Autumn,8.0,1,0,112,105,98
2027-09-21,Tuesday,0,0,Autumn,8.7,0,0,98,109,100
2027-09-22,Wednesday,0,0,Autumn,10.8,1,0,100,105,89
2027-09-23,Thursday,0,0,Autumn,14.5,0,0,89,103,104
2027-09-24,Friday,0,0,Autumn,15.9,0,1,104,99,107
2027-09-25,Saturday,1,0,Autumn,16.2,0,0,107,103,117
2027-09-26,Sunday,1,0,Autumn,13.5,0,0,117,112,112
2027-09-27,Monday,0,0,Autumn,11.5,0,0,112,98,94
2027-09-28,Tuesday,0,0,Autumn,13.9,1,0,94,100,75
2027-09-29,Wednesday,0,0,Autumn,8.0,0,0,75,89,78
2027-09-30,Thursday,0,0,Autumn,5.7,0,0,78,104,77
2027-10-01,Friday,0,0,Autumn,12.4,1,0,77,107,82
2027-10-02,Saturday,1,0,Autumn,7.9,0,0,82,117,102
2027-10-03,Sunday,1,0,Autumn,10.5,1,0,102,112,90
2027-10-04,Monday,0,0,Autumn,10.9,1,0,90,94,92
2027-10-05,Tuesday,0,0,Autumn,11.1,1,0,92,75,98
2027-10-06,Wednesday,0,0,Autumn,13.0,0,0,98,78,85
2027-10-07,Thursday,0,0,Autumn,12.6,0,0,85,77,93
2027-10-08,Friday,0,0,Autumn,10.5,0,0,93,82,81
2027-10-09,Saturday,1,0,Autumn,8.4,0,0,81,102,97
2027-10-10,Sunday,1,0,Autumn,9.9,0,0,97,90,98
2027-10-11,Monday,0,0,Autumn,7.6,0,0,98,92,110
2027-10-12,Tuesday,0,0,Autumn,8.7,0,0,110,98,94
2027-10-13,Wednesday,0,0,Autumn,16.9,1,0,94,85,90
2027-10-14,Thursday,0,0,Autumn,9.5,1,0,90,93,85
2027-10-15,Friday,0,0,Autumn,10.1,0,0,85,81,85
2027-10-16,Saturday,1,0,Autumn,6.5,1,0,85,97,90
2027-10-17,Sunday,1,0,Autumn,11.5,1,1,90,98,98
2027-10-18,Monday,0,0,Autumn,10.6,0,0,98,110,90
2027-10-19,Tuesday,0,0,Autumn,10.5,1,0,90,94,86
2027-10-20,Wednesday,0,0,Autumn,8.7,1,0,86,90,75
2027-10-21,Thursday,0,0,Autumn,11.0,1,0,75,85,75
2027-10-22,Friday,0,0,Autumn,11.5,1,0,75,85,95
2027-10-23,Saturday,1,0,Autumn,8.4,0,0,95,90,96
2027-10-24,Sunday,1,0,Autumn,7.1,0,1,96,98,110
2027-10-25,Monday,0,0,Autumn,10.0,1,0,110,90,90
2027-10-26,Tuesday,0,0,Autumn,4.4,0,0,90,86,88
2027-10-27,Wednesday,0,0,Autumn,4.9,0,0,88,75,79
2027-10-28,Thursday,0,0,Autumn,6.7,1,0,79,75,57
2027-10-29,Friday,0,0,Autumn,1.5,1,0,57,95,71
2027-10-30,Saturday,1,0,Autumn,9.1,1,0,71,96,78
2027-10-31,Sunday,1,0,Autumn,3.6,0,0,78,110,88
2027-11-01,Monday,0,0,Autumn,4.9,0,0,88,90,87
2027-11-02,Tuesday,0,0,Autumn,5.6,0,0,87,88,95
2027-11-03,Wednesday,0,0,Autumn,6.2,1,0,95,79,71
2027-11-04,Thursday,0,0,Autumn,4.9,0,0,71,57,68
2027-11-05,Friday,0,0,Autumn,5.6,1,0,68,71,72
2027-11-06,Saturday,1,0,Autumn,5.5,0,0,72,78,83
2027-11-07,Sunday,1,0,Autumn,4.3,0,1,83,88,94
2027-11-08,Monday,0,0,Autumn,3.2,1,0,94,87,84
2027-11-09,Tuesday,0,0,Autumn,8.6,0,1,84,95,89
2027-11-10,Wednesday,0,0,Autumn,-1.0,0,0,89,71,75
2027-11-11,Thursday,0,0,Autumn,4.5,0,0,75,68,77
2027-11-12,Friday,0,0,Autumn,3.6,0,0,77,72,73
2027-11-13,Saturday,1,0,Autumn,6.2,1,1,73,83,85
2027-11-14,Sunday,1,0,Autumn,0.5,0,0,85,94,87
2027-11-15,Monday,0,0,Autumn,3.3,1,1,87,84,79
2027-11-16,Tuesday,0,0,Autumn,4.3,0,0,79,89,71
2027-11-17,Wednesday,0,0,Autumn,7.8,0,0,71,75,66
2027-11-18,Thursday,0,0,Autumn,5.5,1,0,66,77,69
2027-11-19,Friday,0,0,Autumn,0.8,1,0,69,73,80
2027-11-20,Saturday,1,0,Autumn,2.8,1,0,80,85,86
2027-11-21,Sunday,1,0,Autumn,6.9,1,0,86,87,79
2027-11-22,Monday,0,0,Autumn,0.5,0,0,79,79,84
2027-11-23,Tuesday,0,0,Autumn,3.8,0,0,84,71,72
2027-11-24,Wednesday,0,0,Autumn,4.0,0,0,72,66,81
2027-11-25,Thursday,0,0,Autumn,2.7,1,0,81,69,72
2027-11-26,Friday,0,0,Autumn,11.9,0,0,72,80,84
2027-11-27,Saturday,1,0,Autumn,2.5,0,0,84,86,86
2027-11-28,Sunday,1,0,Autumn,5.1,0,0,86,79,83
2027-11-29,Monday,0,0,Autumn,1.3,0,0,83,84,86
2027-11-30,Tuesday,0,0,Autumn,5.2,1,0,86,72,73
2027-12-01,Wednesday,0,0,Winter,6.1,0,0,73,81,80
2027-12-02,Thursday,0,0,Winter,1.7,1,1,80,72,79
2027-12-03,Friday,0,0,Winter,3.3,0,0,79,84,80
2027-12-04,Saturday,1,0,Winter,0.7,1,0,80,86,86
2027-12-05,Sunday,1,0,Winter,-0.1,0,0,86,83,82
2027-12-06,Monday,0,0,Winter,6.4,0,0,82,86,71
2027-12-07,Tuesday,0,0,Winter,1.6,0,0,71,73,62
2027-12-08,Wednesday,0,0,Winter,-4.0,0,1,62,80,76
2027-12-09,Thursday,0,0,Winter,8.5,1,1,76,79,66
2027-12-10,Friday,0,0,Winter,0.7,1,1,66,80,80
2027-12-11,Saturday,1,0,Winter,2.4,0,0,80,86,75
2027-12-12,Sunday,1,0,Winter,8.0,0,0,75,82,82
2027-12-13,Monday,0,0,Winter,2.6,1,0,82,71,77
2027-12-14,Tuesday,0,0,Winter,2.6,1,0,77,62,58
2027-12-15,Wednesday,0,0,Winter,-0.6,0,0,58,76,66
2027-12-16,Thursday,0,0,Winter,-1.9,0,0,66,66,73
2027-12-17,Friday,0,0,Winter,2.5,0,1,73,80,80
2027-12-18,Saturday,1,0,Winter,4.1,1,0,80,75,75
2027-12-19,Sunday,1,0,Winter,3.9,0,0,75,82,82
2027-12-20,Monday,0,0,Winter,1.6,1,0,82,77,78
2027-12-21,Tuesday,0,0,Winter,3.1,1,0,78,58,80
2027-12-22,Wednesday,0,0,Winter,-2.5,0,0,80,66,64
2027-12-23,Thursday,0,0,Winter,4.4,0,1,64,73,81
2027-12-24,Friday,0,1,Winter,3.5,0,0,81,80,83
2027-12-25,Saturday,1,1,Winter,9.0,1,0,83,75,81
2027-12-26,Sunday,1,1,Winter,3.1,0,0,81,82,86
2027-12-27,Monday,0,0,Winter,0.2,0,0,86,78,72
2027-12-28,Tuesday,0,0,Winter,2.9,0,0,72,80,71
2027-12-29,Wednesday,0,0,Winter,2.1,1,0,71,64,66
2027-12-30,Thursday,0,0,Winter,4.5,1,1,66,81,78
2027-12-31,Friday,0,1,Winter,3.3,0,0,78,83,94
2028-01-01,Saturday,1,1,Winter,-0.6,1,0,94,81,105
2028-01-02,Sunday,1,0,Winter,-1.6,0,0,105,86,92
2028-01-03,Monday,0,0,Winter,4.1,0,0,92,72,73
2028-01-04,Tuesday,0,0,Winter,7.5,0,0,73,71,69
2028-01-05,Wednesday,0,0,Winter,3.6,1,0,69,66,62
2028-01-06,Thursday,0,0,Winter,5.9,1,0,62,78,62
2028-01-07,Friday,0,0,Winter,6.5,0,0,62,94,67
2028-01-08,Saturday,1,0,Winter,4.3,0,0,67,105,76
2028-01-09,Sunday,1,0,Winter,1.2,0,0,76,92,86
2028-01-10,Monday,0,0,Winter,4.3,0,0,86,73,79
2028-01-11,Tuesday,0,0,Winter,7.3,0,0,79,69,75
2028-01-12,Wednesday,0,0,Winter,5.4,0,0,75,62,67
2028-01-13,Thursday,0,0,Winter,6.1,0,0,67,62,64
2028-01-14,Friday,0,0,Winter,2.5,0,0,64,67,59
2028-01-15,Saturday,1,0,Winter,3.4,0,0,59,76,69
2028-01-16,Sunday,1,0,Winter,3.7,0,0,69,86,72
2028-01-17,Monday,0,0,Winter,4.0,1,0,72,79,56
2028-01-18,Tuesday,0,0,Winter,7.7,0,0,56,75,65
2028-01-19,Wednesday,0,0,Winter,-2.7,1,0,65,67,54
2028-01-20,Thursday,0,0,Winter,4.5,0,1,54,64,70
2028-01-21,Friday,0,0,Winter,4.3,0,0,70,59,60
2028-01-22,Saturday,1,0,Winter,0.5,0,1,60,69,82
2028-01-23,Sunday,1,0,Winter,6.7,0,0,82,72,84
2028-01-24,Monday,0,0,Winter,2.6,1,0,84,56,61
2028-01-25,Tuesday,0,0,Winter,3.8,0,0,61,65,71
2028-01-26,Wednesday,0,0,Winter,10.5,0,0,71,54,66
2028-01-27,Thursday,0,0,Winter,8.1,0,0,66,70,71
2028-01-28,Friday,0,0,Winter,6.9,0,0,71,60,61
2028-01-29,Saturday,1,0,Winter,6.5,1,1,61,82,76
2028-01-30,Sunday,1,0,Winter,4.9,1,0,76,84,73
2028-01-31,Monday,0,0,Winter,11.5,0,0,73,61,74
2028-02-01,Tuesday,0,0,Winter,8.1,0,0,74,71,78
2028-02-02,Wednesday,0,0,Winter,3.5,0,0,78,66,66
2028-02-03,Thursday,0,0,Winter,1.7,0,0,66,71,69
2028-02-04,Friday,0,0,Winter,7.7,0,0,69,61,78
2028-02-05,Saturday,1,0,Winter,6.0,0,0,78,76,81
2028-02-06,Sunday,1,0,Winter,2.0,0,0,81,73,68
2028-02-07,Monday,0,0,Winter,7.7,0,0,68,74,73
2028-02-08,Tuesday,0,0,Winter,5.7,0,0,73,78,74
2028-02-09,Wednesday,0,0,Winter,8.2,1,0,74,66,70
2028-02-10,Thursday,0,0,Winter,8.1,1,0,70,69,75
2028-02-11,Friday,0,0,Winter,5.1,0,1,75,78,93
2028-02-12,Saturday,1,0,Winter,9.0,1,0,93,81,94
2028-02-13,Sunday,1,0,Winter,5.7,0,0,94,68,76
2028-02-14,Monday,0,0,Winter,6.0,0,0,76,73,60
2028-02-15,Tuesday,0,0,Winter,5.9,1,0,60,74,64
2028-02-16,Wednesday,0,0,Winter,11.0,0,0,64,70,69
2028-02-17,Thursday,0,0,Winter,6.9,1,0,69,75,70
2028-02-18,Friday,0,0,Winter,12.0,1,0,70,93,92
2028-02-19,Saturday,1,0,Winter,13.4,0,0,92,94,104
2028-02-20,Sunday,1,0,Winter,6.0,0,0,104,76,90
2028-02-21,Monday,0,0,Winter,-0.4,0,0,90,60,65
2028-02-22,Tuesday,0,0,Winter,11.7,1,0,65,64,68
2028-02-23,Wednesday,0,0,Winter,7.6,0,0,68,69,72
2028-02-24,Thursday,0,0,Winter,6.2,1,0,72,70,67
2028-02-25,Friday,0,0,Winter,7.2,0,0,67,92,60
2028-02-26,Saturday,1,0,Winter,7.9,1,0,60,104,74
2028-02-27,Sunday,1,0,Winter,13.2,0,0,74,90,91
2028-02-28,Monday,0,0,Winter,9.9,1,0,91,65,64
2028-02-29,Tuesday,0,0,Winter,13.5,1,0,64,68,69
2028-03-01,Wednesday,0,0,Spring,11.3,0,0,69,72,77
2028-03-02,Thursday,0,0,Spring,9.0,0,0,77,67,71
2028-03-03,Friday,0,0,Spring,8.9,0,0,71,60,82
2028-03-04,Saturday,1,0,Spring,12.0,0,0,82,74,89
2028-03-05,Sunday,1,0,Spring,12.9,1,0,89,91,90
2028-03-06,Monday,0,0,Spring,13.6,0,0,90,64,72
2028-03-07,Tuesday,0,0,Spring,10.0,1,1,72,69,86
2028-03-08,Wednesday,0,0,Spring,11.5,0,0,86,77,75
2028-03-09,Thursday,0,0,Spring,12.9,1,0,75,71,68
2028-03-10,Friday,0,0,Spring,10.1,1,1,68,82,86
2028-03-11,Saturday,1,0,Spring,8.1,0,0,86,89,87
2028-03-12,Sunday,1,0,Spring,9.2,1,0,87,90,103
2028-03-13,Monday,0,0,Spring,11.1,0,0,103,72,80
2028-03-14,Tuesday,0,0,Spring,14.0,1,0,80,86,85
2028-03-15,Wednesday,0,0,Spring,15.9,0,0,85,75,96
2028-03-16,Thursday,0,0,Spring,8.2,0,0,96,68,91
2028-03-17,Friday,0,0,Spring,10.7,0,1,91,86,95
2028-03-18,Saturday,1,0,Spring,11.6,1,0,95,87,98
2028-03-19,Sunday,1,0,Spring,15.2,1,0,98,103,109
2028-03-20,Monday,0,0,Spring,11.4,0,0,109,80,82
2028-03-21,Tuesday,0,0,Spring,11.9,1,0,82,85,87
2028-03-22,Wednesday,0,0,Spring,9.1,1,0,87,96,88
2028-03-23,Thursday,0,0,Spring,15.0,1,0,88,91,102
2028-03-24,Friday,0,0,Spring,13.2,0,0,102,95,104
2028-03-25,Saturday,1,0,Spring,11.9,0,0,104,98,107
2028-03-26,Sunday,1,0,Spring,13.3,0,0,107,109,113
2028-03-27,Monday,0,0,Spring,17.6,1,0,113,82,85
2028-03-28,Tuesday,0,0,Spring,11.4,0,0,85,87,79
2028-03-29,Wednesday,0,0,Spring,12.0,1,1,79,88,88
2028-03-30,Thursday,0,0,Spring,18.5,1,0,88,102,89
2028-03-31,Friday,0,0,Spring,15.1,0,0,89,104,94
2028-04-01,Saturday,1,0,Spring,17.1,1,0,94,107,117
2028-04-02,Sunday,1,0,Spring,16.4,0,0,117,113,127
2028-04-03,Monday,0,0,Spring,15.3,0,0,127,85,86
2028-04-04,Tuesday,0,0,Spring,14.5,0,1,86,79,92
2028-04-05,Wednesday,0,0,Spring,18.2,1,0,92,88,80
2028-04-06,Thursday,0,0,Spring,19.4,1,0,80,89,94
2028-04-07,Friday,0,0,Spring,19.3,1,0,94,94,98
2028-04-08,Saturday,1,0,Spring,12.7,0,0,98,117,119
2028-04-09,Sunday,1,0,Spring,20.3,0,0,119,127,115
2028-04-10,Monday,0,0,Spring,15.5,1,0,115,86,89
2028-04-11,Tuesday,0,0,Spring,14.4,1,0,89,92,84
2028-04-12,Wednesday,0,0,Spring,16.3,1,0,84,80,78
2028-04-13,Thursday,0,0,Spring,19.5,1,1,78,94,94
2028-04-14,Friday,0,0,Spring,18.8,1,0,94,98,106
2028-04-15,Saturday,1,0,Spring,16.6,0,0,106,119,118
2028-04-16,Sunday,1,0,Spring,20.0,1,0,118,115,112
2028-04-17,Monday,0,0,Spring,18.1,0,0,112,89,99
2028-04-18,Tuesday,0,0,Spring,16.1,1,0,99,84,78
2028-04-19,Wednesday,0,0,Spring,15.8,0,0,78,78,68
2028-04-20,Thursday,0,0,Spring,19.3,1,0,68,94,91
2028-04-21,Friday,0,0,Spring,18.0,0,0,91,106,96
2028-04-22,Saturday,1,0,Spring,14.3,0,0,96,118,119
2028-04-23,Sunday,1,0,Spring,21.1,0,0,119,112,115
2028-04-24,Monday,0,0,Spring,17.2,1,0,115,99,101
2028-04-25,Tuesday,0,0,Spring,23.6,1,0,101,78,97
2028-04-26,Wednesday,0,0,Spring,14.7,1,0,97,68,91
2028-04-27,Thursday,0,0,Spring,18.5,0,0,91,91,91
2028-04-28,Friday,0,0,Spring,17.1,0,0,91,96,99
2028-04-29,Saturday,1,0,Spring,16.4,1,0,99,119,108
2028-04-30,Sunday,1,0,Spring,18.0,1,0,108,115,111
2028-05-01,Monday,0,1,Spring,24.9,1,0,111,101,109
2028-05-02,Tuesday,0,0,Spring,20.2,0,0,109,97,97
2028-05-03,Wednesday,0,0,Spring,17.5,1,0,97,91,93
2028-05-04,Thursday,0,0,Spring,14.5,0,0,93,91,84
2028-05-05,Friday,0,0,Spring,14.9,1,0,84,99,92
2028-05-06,Saturday,1,0,Spring,18.6,0,0,92,108,107
2028-05-07,Sunday,1,0,Spring,18.4,0,0,107,111,104
2028-05-08,Monday,0,0,Spring,19.8,0,0,104,109,100
2028-05-09,Tuesday,0,0,Spring,13.8,1,0,100,97,88
2028-05-10,Wednesday,0,0,Spring,20.4,0,0,88,93,89
2028-05-11,Thursday,0,0,Spring,23.9,1,0,89,84,96
2028-05-12,Friday,0,0,Spring,25.8,0,0,96,92,106
2028-05-13,Saturday,1,0,Spring,15.3,1,0,106,107,114
2028-05-14,Sunday,1,0,Spring,18.7,0,0,114,104,127
2028-05-15,Monday,0,0,Spring,18.6,0,0,127,100,117
2028-05-16,Tuesday,0,0,Spring,21.7,1,0,117,88,90
2028-05-17,Wednesday,0,0,Spring,17.7,0,0,90,89,87
2028-05-18,Thursday,0,0,Spring,26.5,0,0,87,96,107
2028-05-19,Friday,0,0,Spring,21.7,0,0,107,106,107
2028-05-20,Saturday,1,0,Spring,21.3,1,0,107,114,110
2028-05-21,Sunday,1,0,Spring,26.5,0,0,110,127,122
2028-05-22,Monday,0,0,Spring,21.8,0,0,122,117,111
